243.283928393 278014.656758
2.13171317132 2374.84963834
1.58405840584 1936.81699159
8.5399539954 11685.851364
14.8221822182 19858.4218262
7.13321332133 9841.92944893
0.628362836284 715.790678698
8.39353935394 11025.9750398
2.19241924192 2395.11288983
0.57095709571 578.362376832
1.40944094409 1555.77395227
0.0 0.0
14.2875287529 17589.9728328
0.491549154915 513.95469906
10.7348734873 14957.7289879
12.100510051 16516.2480235
0.297229722972 330.065669893
0.197819781978 196.670538301
0.0 0.0
0.864686468647 976.749467026
0.543854385439 629.690221008
0.0 0.0
18.7281728173 24474.8057979
11.8742874287 16538.9727952
0.0 0.0
65.0358035804 87287.837702
248.692369237 280253.935966
0.256525652565 281.662067377
239.849484948 274379.82343
29.9454945495 39695.7181012
15.7533753375 21412.5746398
0.0 0.0
0.0 0.0
2.62566256626 3206.35062056
0.013501350135 0.36435416719
0.0 0.0
0.0 0.0
2.49584958496 2869.69432721
0.0 0.0
7.67666766677 10121.6955362
7.12501250125 9838.32180562
7.75237523752 10174.8509732
14.6418641864 19512.8759392
14.5286528653 19464.7946336
22.5117511751 30068.2328602
0.543854385439 629.690221008
13.200720072 17936.5920747
0.0 0.0
0.197819781978 196.670538301
0.0 0.0
26.5884588459 36270.2527761
92.9058905891 119778.765721
1.69736973697 2002.21944603
1.56275627563 1731.94263131
4.23792379238 5446.04210214
6.3700370037 7881.15740205
0.719371937194 855.086364402
0.528752875288 580.122760631
0.040604060406 16.4835998351
10.7494749475 14959.5470982
15.8353835384 21790.9451987
11.9453945395 14912.41426
0.597759775978 570.664085391
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.63796379638 633.387481642
0.654865486549 729.832177298
0.783878387839 961.253721491
20.303930393 25698.9368292
0.0837083708371 2.25311892125
1.14731473147 1264.36443698
0.0 0.0
275.555055506 303544.86063
272.190519052 301155.144121
0.606760676068 714.982676566
0.0 0.0
0.0 0.0
3.77227722772 4361.08335586
0.586558655866 562.097293077
0.586858685869 562.468078131
0.0 0.0
203.449644964 235747.515391
362.091009101 368442.835602
8.22352235224 11104.9170345
0.545054505451 632.809226217
0.606760676068 714.982676566
6.27402740274 8437.64268076
0.542854285429 627.113049998
0.620662066207 708.896906812
0.0767076707671 26.2176382855
0.620562056206 708.843325576
0.620562056206 708.843325576
0.62296229623 705.357392525
0.620462046205 708.789944341
0.620562056206 708.843325576
0.620762076208 708.950688048
0.0 0.0
0.0 0.0
0.197819781978 196.670538301
0.664466446645 778.924620955
0.0 0.0
0.739273927393 897.638092523
0.514651465147 537.311491505
17.096109611 22979.8348474
16.0574057406 21648.1465196
17.0716071607 22633.6898419
146.846684668 176274.637261
74.1827182718 97980.9482122
2.81898189819 3815.4357793
18.2753275328 24065.5710594
0.542854285429 627.113049998
0.0 0.0
1.3596359636 1569.52922783
21.5750575058 24807.0712491
0.804080408041 876.61558091
3.26372637264 3845.23467882
0.0 0.0
0.610061006101 722.882951082
0.0 0.0
7.39493949395 9723.61029942
7.5103510351 9761.52462032
15.3773377338 20411.0042309
7.39223922392 9723.57732151
7.67316731673 10121.4571368
14.6905690569 19652.1252746
14.804480448 19852.3369096
14.8071807181 19852.3298574
0.0 0.0
0.546054605461 635.430397225
0.732173217322 869.373813369
0.549254925493 629.830132208
0.58595859586 561.354522311
0.683668366837 612.846328937
0.0 0.0
7.67856785679 10121.5200437
7.24302430243 9613.99434453
7.13341334133 9840.70607327
7.22122212221 9885.99346501
62.2315231523 82949.5380562
7.39223922392 9723.57732151
7.12491249125 9838.30852929
0.546554655466 629.760183899
0.594259425943 565.11940299
0.589158915892 565.350361519
0.0 0.0
296.766476648 322554.529225
299.574357436 320112.685115
235.178417842 270499.39971
