0.115211521152 72.3349611288
2.47914791479 2687.77831806
0.271727172717 239.628034531
1.47774777478 1939.27480737
25.9591959196 35885.768112
0.585558555856 652.92474794
0.465646564656 577.338528812
1.96199619962 2533.65272113
1.69356935694 1091.4604557
33.4533453345 44279.3115297
0.312731273127 351.525861517
0.853585358536 1003.21148604
2.15521552155 2974.46275683
5.53335333533 7023.36599927
44.1306130613 58304.88063
0.0 0.0
0.0640064006401 20.7517787682
10.9617961796 15585.9787385
0.40704070407 228.714805914
6.43474347435 9046.63858086
2.33413341334 2835.76144217
0.0 0.0
0.451345134513 488.421850126
0.0 0.0
0.145414541454 130.902747
1.17801780178 1485.4666595
17.6121612161 24971.8745836
1.17061706171 1635.55824855
0.657165716572 692.891965604
0.108310831083 64.6596359006
0.0 0.0
0.242724272427 261.522943114
0.472447244724 588.060621984
