62 netflix 0.10101010101 54.7540733872
63 netflix 0.102210221022 55.6515192673
64 netflix 0.108310831083 64.6596359006
65 netflix 0.105610561056 60.8717346982
66 netflix 0.0997099709971 53.1018691028
67 netflix 0.108210821082 64.5861502042
68 gmail 0.864686468647 976.749467026
69 unknown 2.47914791479 2687.77831806
70 gmail 0.543854385439 629.690221008
71 gmail 0.0 0.0
72 gmail 18.7281728173 24474.8057979
73 netflix 1.47234723472 1939.14492489
74 netflix 1.47774777478 1939.27480737
75 netflix 1.4696469647 1939.07996178
76 netflix 1.47774777478 1939.27480737
77 netflix 0.2300230023 246.10550526
78 netflix 1.47774777478 1939.27480737
79 netflix 1.48274827483 1949.07838525
80 netflix 0.0 0.0
81 gmail 11.8742874287 16538.9727952
82 gmail 0.0 0.0
83 netflix 0.0 0.0
84 gmail 65.0358035804 87287.837702
85 gmail 248.692369237 280253.935966
86 gmail 0.256525652565 281.662067377
87 gmail 239.849484948 274379.82343
88 netflix 0.94599459946 1287.27481119
89 netflix 20.6628662866 28983.7568279
90 netflix 0.279227922792 247.162155779
91 netflix 0.271727172717 239.628034531
92 netflix 0.413841384138 299.042456681
93 netflix 0.271727172717 239.628034531
94 netflix 0.412641264126 297.552899504
95 netflix 0.271727172717 239.628034531
96 netflix 0.271727172717 239.628034531
97 netflix 0.0 0.0
98 netflix 0.609660966097 732.795030178
99 netflix 2.34543454345 2846.55154206
100 gmail 29.9454945495 39695.7181012
101 gmail 15.7533753375 21412.5746398
102 gmail 0.0 0.0
103 gmail 0.0 0.0
104 gmail 2.62566256626 3206.35062056
105 netflix 2.47914791479 2687.77831806
106 netflix 3.02320232023 3277.072969
107 gmail 0.013501350135 0.36435416719
108 netflix 0.145414541454 130.902747
109 netflix 683.01110111 519049.485725
110 netflix 0.662466246625 693.165898948
111 netflix 0.928092809281 900.834613334
112 netflix 1.47774777478 1939.27480737
113 netflix 0.646564656466 692.343930343
114 gmail 0.0 0.0
115 gmail 0.0 0.0
116 gmail 2.49584958496 2869.69432721
117 gmail 0.0 0.0
118 gmail 7.67666766677 10121.6955362
119 netflix 0.921492149215 1105.36447358
120 gmail 7.12501250125 9838.32180562
121 gmail 7.75237523752 10174.8509732
122 gmail 14.6418641864 19512.8759392
123 gmail 14.5286528653 19464.7946336
124 gmail 22.5117511751 30068.2328602
125 netflix 0.145414541454 130.902747
126 netflix 132.127712771 172613.726964
127 netflix 0.814481448145 754.930779387
128 netflix 0.814481448145 754.930779387
129 unknown 0.271727172717 239.628034531
130 netflix 0.11501150115 72.0357772551
131 netflix 0.987198719872 1189.61679782
132 netflix 0.145414541454 130.902747
133 netflix 0.145414541454 130.902747
134 netflix 0.145414541454 130.902747
135 gmail 0.543854385439 629.690221008
136 gmail 13.200720072 17936.5920747
137 gmail 0.0 0.0
138 gmail 0.197819781978 196.670538301
139 gmail 0.0 0.0
140 gmail 26.5884588459 36270.2527761
141 gmail 92.9058905891 119778.765721
142 gmail 1.69736973697 2002.21944603
143 gmail 1.56275627563 1731.94263131
144 gmail 4.23792379238 5446.04210214
145 gmail 6.3700370037 7881.15740205
146 gmail 0.719371937194 855.086364402
147 gmail 0.528752875288 580.122760631
148 gmail 0.040604060406 16.4835998351
149 netflix 0.40704070407 228.714805914
150 gmail 10.7494749475 14959.5470982
151 gmail 15.8353835384 21790.9451987
152 netflix 0.451345134513 488.421850126
153 netflix 0.413841384138 299.042456681
154 netflix 0.0 0.0
155 netflix 0.271727172717 239.628034531
156 netflix 0.0 0.0
157 netflix 0.0 0.0
158 netflix 0.0 0.0
159 netflix 0.0 0.0
160 netflix 0.271727172717 239.628034531
161 netflix 0.415241524152 300.816673387
162 netflix 0.0 0.0
163 gmail 11.9453945395 14912.41426
164 netflix 2.75167516752 3563.67700864
165 gmail 0.597759775978 570.664085391
166 netflix 0.0997099709971 53.1018691028
167 netflix 0.108310831083 64.6596359006
168 netflix 0.105610561056 60.8717346982
169 netflix 0.10101010101 54.7540733872
170 netflix 0.10101010101 54.7540733872
171 netflix 0.217821782178 130.192977714
172 netflix 0.853485348535 1003.15935154
173 netflix 0.10101010101 54.7540733872
174 gmail 0.0 0.0
175 netflix 0.29502950295 244.64043034
176 gmail 0.0 0.0
177 gmail 0.0 0.0
178 gmail 0.0 0.0
179 gmail 0.0 0.0
180 gmail 0.0 0.0
181 gmail 0.0 0.0
182 gmail 0.0 0.0
183 gmail 0.0 0.0
184 netflix 762.519751975 519957.432528
185 netflix 0.0 0.0
186 gmail 0.63796379638 633.387481642
187 gmail 0.654865486549 729.832177298
188 netflix 2.65686568657 3662.10198082
189 gmail 0.783878387839 961.253721491
190 netflix 0.0 0.0
191 gmail 20.303930393 25698.9368292
192 gmail 0.0837083708371 2.25311892125
193 gmail 1.14731473147 1264.36443698
194 gmail 0.0 0.0
195 gmail 275.555055506 303544.86063
196 gmail 272.190519052 301155.144121
197 gmail 0.606760676068 714.982676566
198 gmail 0.0 0.0
199 gmail 0.0 0.0
200 gmail 3.77227722772 4361.08335586
201 gmail 0.586558655866 562.097293077
202 gmail 0.586858685869 562.468078131
203 unknown 1.47774777478 1939.27480737
204 gmail 0.0 0.0
205 gmail 203.449644964 235747.515391
206 gmail 362.091009101 368442.835602
207 gmail 8.22352235224 11104.9170345
208 netflix 6.43474347435 9046.63858086
209 netflix 6.43474347435 9046.63858086
210 netflix 6.42944294429 9046.42583979
211 netflix 6.4400440044 9046.85126577
212 netflix 6.42944294429 9046.42583979
213 netflix 6.43474347435 9046.63858086
214 gmail 0.545054505451 632.809226217
215 netflix 6.43474347435 9046.63858086
216 netflix 6.43474347435 9046.63858086
217 netflix 6.44534453445 9047.06389446
218 netflix 1.17061706171 1635.55824855
219 netflix 1.17061706171 1635.55824855
220 netflix 1.17061706171 1635.55824855
221 netflix 1.17061706171 1635.55824855
222 netflix 1.17061706171 1635.55824855
223 netflix 1.17061706171 1635.55824855
224 netflix 1.17061706171 1635.55824855
225 netflix 1.17061706171 1635.55824855
226 netflix 1.17061706171 1635.55824855
227 netflix 11.5456545655 16251.6566565
228 gmail 0.606760676068 714.982676566
229 netflix 0.914091409141 1105.10423088
230 netflix 0.242724272427 261.522943114
231 netflix 0.242724272427 262.423033123
232 netflix 0.242724272427 261.522943114
233 netflix 0.242424242424 262.101846548
234 netflix 0.242924292429 261.704464136
235 netflix 0.242724272427 261.614552274
236 gmail 6.27402740274 8437.64268076
237 netflix 0.0 0.0
238 netflix 0.451445144514 488.471864849
239 netflix 1.47774777478 1939.27480737
240 netflix 0.656165616562 707.788968636
241 netflix 1.47774777478 1939.27480737
242 netflix 1.47774777478 1939.27480737
243 netflix 1.47774777478 1939.27480737
244 netflix 1.47504750475 1939.20987342
245 netflix 1.47774777478 1939.27480737
246 netflix 1.47774777478 1939.27480737
247 netflix 0.0 0.0
248 netflix 0.853485348535 1003.15935154
249 netflix 1.47504750475 1939.20987342
250 netflix 1.47774777478 1939.27480737
251 netflix 0.290729072907 261.546939752
252 netflix 21.4456445645 29704.9557164
253 netflix 24.2663266327 33659.8729645
254 netflix 24.9542954295 34442.7104824
255 netflix 207.382138214 254856.273712
256 gmail 0.542854285429 627.113049998
257 netflix 1.01710171017 1340.90029759
258 netflix 0.770877087709 961.716179558
259 netflix 25.3541354135 35322.2875294
260 netflix 0.0698069806981 24.3739648692
261 netflix 25.6500650065 36069.1459723
262 netflix 0.0697069706971 24.3024716713
263 netflix 54.8438843884 70843.2048508
264 gmail 0.620662066207 708.896906812
265 gmail 0.0767076707671 26.2176382855
266 gmail 0.620562056206 708.843325576
267 gmail 0.620562056206 708.843325576
268 gmail 0.62296229623 705.357392525
269 gmail 0.620462046205 708.789944341
270 gmail 0.620562056206 708.843325576
271 gmail 0.620762076208 708.950688048
272 netflix 1.71787178718 2020.28093973
273 netflix 0.853685368537 1003.26382055
274 netflix 0.40704070407 228.714805914
275 gmail 0.0 0.0
276 netflix 1.47824782478 1810.54335623
277 netflix 30.6844684468 41702.7768275
278 netflix 26.3479347935 35522.9289464
279 netflix 49.4439443944 65890.809514
280 netflix 49.1584158416 66707.5168586
281 netflix 159.265926593 199987.467337
282 gmail 0.0 0.0
283 netflix 79.0215021502 101688.569495
284 gmail 0.197819781978 196.670538301
285 netflix 0.115211521152 72.3349611288
286 netflix 0.146614661466 133.513857676
287 gmail 0.664466446645 778.924620955
288 gmail 0.0 0.0
289 netflix 0.145414541454 130.902747
290 gmail 0.739273927393 897.638092523
291 netflix 0.145414541454 130.902747
292 netflix 0.472447244724 588.060621984
293 netflix 0.0 0.0
294 gmail 0.514651465147 537.311491505
295 gmail 17.096109611 22979.8348474
296 gmail 16.0574057406 21648.1465196
297 gmail 17.0716071607 22633.6898419
298 gmail 146.846684668 176274.637261
299 gmail 74.1827182718 97980.9482122
300 gmail 2.81898189819 3815.4357793
301 gmail 18.2753275328 24065.5710594
302 netflix 1.67136713671 1090.71368261
303 netflix 0.018501850185 0.684226138385
304 gmail 0.542854285429 627.113049998
305 gmail 0.0 0.0
306 gmail 1.3596359636 1569.52922783
307 gmail 21.5750575058 24807.0712491
308 netflix 0.0740074007401 2.73279673202
309 gmail 0.804080408041 876.61558091
310 netflix 14.4322432243 19919.2217066
311 netflix 4.64706470647 5927.14486362
312 gmail 3.26372637264 3845.23467882
313 gmail 0.0 0.0
314 gmail 0.610061006101 722.882951082
315 gmail 0.0 0.0
316 netflix 0.115211521152 72.3349611288
317 gmail 7.39493949395 9723.61029942
318 netflix 0.115211521152 72.3349611288
319 gmail 7.5103510351 9761.52462032
320 gmail 15.3773377338 20411.0042309
321 gmail 7.39223922392 9723.57732151
322 gmail 7.67316731673 10121.4571368
323 gmail 14.6905690569 19652.1252746
324 gmail 14.804480448 19852.3369096
325 gmail 14.8071807181 19852.3298574
326 gmail 0.0 0.0
327 netflix 0.794779477948 804.466535402
328 netflix 30.2052205221 41642.3941282
329 netflix 0.794779477948 804.466535402
330 netflix 0.279527952795 311.435915529
331 gmail 0.546054605461 635.430397225
332 gmail 0.732173217322 869.373813369
333 netflix 0.937893789379 1164.66510972
334 netflix 1.19941994199 1337.89962563
335 netflix 0.280728072807 312.500949725
336 netflix 0.279527952795 311.435915529
337 netflix 0.841084108411 936.91713998
338 netflix 0.891889188919 994.64847807
339 netflix 1.15601560156 1285.20658223
340 netflix 0.469246924692 582.879717315
341 netflix 0.290329032903 322.058023284
342 netflix 0.568456845685 631.823871516
343 gmail 0.549254925493 629.830132208
344 gmail 0.58595859586 561.354522311
345 gmail 0.683668366837 612.846328937
346 netflix 0.992699269927 1296.43529023
347 netflix 17.4636463646 24116.6829218
348 netflix 297.98149815 342590.868444
349 netflix 1.20662066207 1359.56706888
350 netflix 0.108210821082 64.5861502042
351 netflix 0.100910091009 54.6805862304
352 unknown 25.9591959196 35885.768112
353 netflix 0.0 0.0
354 netflix 0.0 0.0
355 netflix 0.271727172717 239.628034531
356 netflix 0.0 0.0
357 netflix 0.105610561056 60.8717346982
358 netflix 0.10101010101 54.7540733872
359 netflix 0.10101010101 54.7540733872
360 netflix 0.10101010101 54.7540733872
361 netflix 0.105610561056 60.8717346982
362 netflix 0.105610561056 60.8717346982
363 netflix 0.108310831083 64.6596359006
364 netflix 0.0997099709971 53.1018691028
365 gmail 0.0 0.0
366 netflix 2.03070307031 2589.53311073
367 gmail 7.67856785679 10121.5200437
368 gmail 7.24302430243 9613.99434453
369 netflix 0.451145114511 488.322420681
370 gmail 7.13341334133 9840.70607327
371 gmail 7.22122212221 9885.99346501
372 gmail 62.2315231523 82949.5380562
373 gmail 7.39223922392 9723.57732151
374 gmail 7.12491249125 9838.30852929
375 netflix 0.0 0.0
376 netflix 0.0 0.0
377 gmail 0.546554655466 629.760183899
378 gmail 0.594259425943 565.11940299
379 gmail 0.589158915892 565.350361519
380 unknown 0.585558555856 652.92474794
381 netflix 0.451445144514 488.471864849
382 netflix 0.484948494849 632.257374212
383 netflix 0.271727172717 239.628034531
384 gmail 0.0 0.0
385 gmail 296.766476648 322554.529225
386 gmail 299.574357436 320112.685115
387 netflix 12.5094509451 17579.893475
388 gmail 235.178417842 270499.39971
389 gmail 0.198819881988 198.804355043
390 gmail 0.198819881988 198.804355043
391 netflix 0.412241224122 297.062780446
392 unknown 0.465646564656 577.338528812
393 netflix 12.4719471947 17577.7901671
394 netflix 12.4613461346 17577.4926303
395 netflix 8.22852285229 11607.944677
396 gmail 0.686568656866 616.476218239
397 netflix 6.43474347435 9046.63858086
398 netflix 6.43474347435 9046.63858086
399 netflix 6.45594559456 9047.4889833
400 netflix 6.78697869787 9488.65489196
401 gmail 0.237223722372 176.545385071
402 netflix 6.41884188419 9046.00018903
403 netflix 1.17061706171 1635.55824855
404 netflix 1.17061706171 1635.55824855
405 netflix 1.17061706171 1635.55824855
406 netflix 1.17061706171 1635.55824855
407 netflix 1.17061706171 1635.55824855
408 netflix 1.17061706171 1635.55824855
409 gmail 0.0 0.0
410 netflix 1.17061706171 1635.55824855
411 netflix 1.17061706171 1635.55824855
412 netflix 1.17061706171 1635.55824855
413 netflix 1.01650165017 1262.27105483
414 gmail 0.491649164916 641.303435614
415 netflix 860.106710671 503908.25574
416 gmail 0.0 0.0
417 netflix 0.24202420242 260.936523795
418 netflix 0.244124412441 264.261735404
419 netflix 0.451445144514 488.471864849
420 netflix 5.17931793179 6748.18076637
421 netflix 0.452145214521 489.113196469
422 netflix 0.40704070407 228.714805914
423 gmail 293.640564056 316733.495968
424 unknown 1.96199619962 2533.65272113
425 netflix 1.47774777478 1939.27480737
426 netflix 1.47774777478 1939.27480737
427 netflix 1.47354735474 1940.1806934
428 netflix 1.47774777478 1939.27480737
429 netflix 1.47234723472 1939.14492489
430 netflix 1.47774777478 1939.27480737
431 netflix 1.47234723472 1939.14492489
432 netflix 1.47774777478 1939.27480737
433 netflix 1.47774777478 1939.27480737
434 gmail 1.13611361136 1228.15239018
435 netflix 21.5512551255 30098.3545837
436 netflix 37.4754475448 52068.6584381
437 netflix 61.1081108111 82917.6641797
438 netflix 8.55375537554 11668.983184
439 netflix 17.6121612161 24971.8745836
440 netflix 48.4872487249 67103.9968121
441 netflix 19.1648164816 26980.2188601
442 netflix 17.6121612161 24971.8745836
443 netflix 0.670067006701 882.235278634
444 netflix 0.642864286429 694.516018439
445 gmail 0.51695169517 551.600847754
446 netflix 0.657765776578 710.542341683
447 gmail 0.542854285429 627.113049998
448 netflix 0.451345134513 488.421850126
449 gmail 0.542854285429 627.113049998
450 gmail 0.002700270027 0.0728999992709
451 gmail 0.0 0.0
452 gmail 0.720172017202 906.539358066
453 gmail 12.2639263926 16616.2396738
454 gmail 0.200020002 201.391335133
455 netflix 4.10631063106 5311.59355854
456 netflix 0.40704070407 228.714805914
457 gmail 0.628062806281 715.246501208
458 unknown 1.69356935694 1091.4604557
459 gmail 0.0 0.0
460 netflix 0.853585358536 1003.21148604
461 netflix 0.145314531453 130.686454444
462 netflix 3.72117211721 5200.38550133
463 netflix 23.7746774677 31446.211356
464 unknown 33.4533453345 44279.3115297
465 netflix 1.47234723472 1939.14492489
466 netflix 27.3357335734 36473.5293472
467 gmail 0.874387438744 1081.51557462
468 netflix 0.859485948595 1009.92455023
469 netflix 0.0 0.0
470 netflix 2.01690169017 2561.95881024
471 netflix 2.89358935894 3703.30500841
472 netflix 4.65936593659 5953.11689172
473 netflix 0.271727172717 239.628034531
474 netflix 0.0 0.0
475 netflix 0.415241524152 300.816673387
476 netflix 0.0 0.0
477 netflix 0.115211521152 72.3349611288
478 netflix 0.0 0.0
479 netflix 0.271727172717 239.628034531
480 netflix 0.0 0.0
481 netflix 0.271727172717 239.628034531
482 netflix 0.0 0.0
483 netflix 0.0 0.0
484 netflix 1.4696469647 1939.07996178
485 gmail 1.14691469147 1238.61958019
486 netflix 0.855385538554 950.012289979
487 netflix 0.906690669067 1019.95338958
488 netflix 0.568056805681 631.400283763
489 netflix 0.586158615862 653.771329569
490 netflix 0.892889288929 996.068835326
491 netflix 1.02880288029 1187.29109959
492 netflix 0.868286828683 980.717625138
493 netflix 0.48404840484 585.675888161
494 netflix 1.08510851085 1310.7253298
495 netflix 0.657165716572 692.891965604
496 netflix 0.657165716572 692.891965604
497 gmail 8.0300030003 10767.1204119
498 netflix 0.794779477948 804.466535402
499 netflix 0.0 0.0
500 netflix 0.648164816482 694.790103393
501 netflix 0.928092809281 900.373767249
502 netflix 0.657165716572 692.891965604
503 gmail 51.5268526853 66182.5921132
504 netflix 0.657165716572 692.891965604
505 netflix 0.200720072007 107.835799061
506 netflix 0.103710371037 58.293574592
507 netflix 0.0996099609961 53.0283816861
508 netflix 0.108310831083 64.6596359006
509 netflix 0.0996099609961 53.0283816861
510 netflix 0.10101010101 54.7540733872
511 netflix 0.100910091009 53.9993181036
512 netflix 0.0997099709971 53.1018691028
513 gmail 14.5837583758 20222.7870389
514 gmail 0.0 0.0
515 gmail 0.0 0.0
516 netflix 0.100910091009 54.6805862304
517 gmail 20.9865986599 28832.925913
518 gmail 0.546554655466 629.760183899
519 netflix 38.3796379638 51517.8844779
520 netflix 1.00190019002 1310.43734012
521 gmail 8.13541354135 10959.7418392
522 gmail 65.0804080408 85776.707806
523 gmail 0.606760676068 714.982676566
524 netflix 0.0 0.0
525 netflix 1.14551455146 1492.46977461
526 gmail 0.028902890289 8.35209991646
527 netflix 0.40704070407 228.714805914
528 gmail 11.9522952295 16529.4205665
529 gmail 0.0 0.0
530 netflix 0.115211521152 72.3349611288
531 gmail 0.0 0.0
532 gmail 82.9312931293 109837.923772
533 netflix 3.88558855886 5185.32124346
534 netflix 3.79657965797 5053.3979641
535 netflix 0.145414541454 130.902747
536 netflix 22.3438343834 31028.892879
537 gmail 0.0 0.0
538 gmail 13.1688168817 17848.9816019
539 gmail 10.7401740174 14957.7658738
540 netflix 0.773377337734 965.150162321
541 netflix 0.846884688469 996.354693515
542 netflix 0.0 0.0
543 netflix 0.811381138114 975.032729756
544 gmail 0.0 0.0
545 gmail 0.49704970497 514.223388636
546 netflix 0.465946594659 577.944009882
547 netflix 0.307730773077 172.889300171
548 netflix 22.4424442444 31208.1210748
549 netflix 1.64846484648 1085.5450899
550 netflix 0.0 0.0
551 netflix 1.95879587959 2556.20072246
552 netflix 0.0 0.0
553 netflix 27.5836583658 38044.1897959
554 netflix 0.018501850185 0.684226138385
555 netflix 1.67136713671 1090.71368261
556 netflix 1.64366436644 1844.69400701
557 netflix 16.2323232323 22959.0310344
558 gmail 0.627562756276 720.023506721
559 gmail 0.016201620162 0.437181251878
560 gmail 14.4380438044 19146.8568225
561 netflix 7.07870787079 10097.9739031
562 gmail 3.51275127513 4222.50326274
563 netflix 4.72297229723 5769.55561888
564 gmail 0.542854285429 627.113049998
565 gmail 8.56425642564 11422.0854551
566 netflix 111.269126913 139390.825961
567 gmail 5.77117711771 6806.93933926
568 gmail 0.528652865287 580.013755471
569 netflix 0.921492149215 1105.36447358
570 gmail 0.624362436244 709.513261857
571 netflix 1.02390239024 1262.52978171
572 netflix 1.99649964996 2502.08469622
573 gmail 0.62696269627 709.527209807
574 gmail 0.0 0.0
575 netflix 20.6539653965 28878.3251045
576 gmail 7.67586758676 10121.4885975
577 gmail 6.27942794279 8437.7206999
578 gmail 7.7496749675 10174.8199256
579 gmail 7.74937493749 10174.0581992
580 gmail 7.68126812681 10121.5514753
581 netflix 0.657165716572 692.891965604
582 netflix 0.657165716572 692.891965604
583 gmail 27.5155515552 33439.7203052
584 gmail 0.586558655866 562.101493497
585 gmail 2.12771277128 2371.15430651
586 netflix 1.85418541854 2241.97333757
587 netflix 12.4565456546 17573.3398209
588 netflix 6.42414241424 9046.2130425
589 netflix 6.41884188419 9046.00018903
590 netflix 12.4565456546 17573.3398209
591 netflix 12.4565456546 17573.3398209
592 netflix 0.0 0.0
593 netflix 18.5466546655 26037.6965682
594 netflix 6.42414241424 9046.2130425
595 gmail 0.530653065307 572.574692953
596 netflix 12.4613461346 17577.4926303
597 netflix 12.4613461346 17577.4926303
598 netflix 2.15521552155 2974.46275683
599 unknown 0.312731273127 351.525861517
600 netflix 0.11501150115 72.0357772551
601 netflix 0.0697069706971 24.3024716713
602 netflix 0.146614661466 133.513857676
603 netflix 0.0697069706971 24.3024716713
604 netflix 0.0710071007101 25.2474832442
605 netflix 2.91639163916 3629.1975301
606 netflix 2.08080808081 2571.39501021
607 netflix 2.02850285029 2490.99958763
608 netflix 2.89678967897 3647.2120699
609 netflix 1.08400840084 1449.13685698
610 netflix 1.47774777478 1939.27480737
611 netflix 0.934193419342 1227.76724665
612 netflix 0.40704070407 228.714805914
613 netflix 1.87428742874 2324.98219615
614 netflix 0.242524252425 261.341822051
615 netflix 0.242624262426 261.478087162
616 gmail 0.614361436144 679.316029372
617 netflix 0.24402440244 263.312589305
618 netflix 1.23612361236 1706.93404462
619 unknown 0.853585358536 1003.21148604
620 gmail 3.13711371137 4134.98460017
621 netflix 0.0 0.0
622 gmail 0.528752875288 580.122760631
623 netflix 0.914091409141 1105.10423088
624 netflix 1.01650165017 1262.27105483
625 netflix 129.531453145 169984.678654
626 netflix 0.320732073207 272.14265549
627 gmail 0.624262426243 706.066942087
628 netflix 143.677767777 185874.420419
629 gmail 0.621662166217 709.443719169
630 netflix 0.796179617962 656.875348941
631 netflix 0.0698069806981 24.3739648692
632 netflix 0.0697069706971 24.3024716713
633 gmail 0.528652865287 580.013755471
634 netflix 0.657165716572 692.891965604
635 netflix 0.657165716572 692.891965604
636 gmail 2.12771277128 2371.15430651
637 netflix 0.657165716572 692.891965604
638 netflix 0.657165716572 692.891965604
639 gmail 0.978297829783 1208.61749081
640 gmail 14.602360236 20226.2249209
641 gmail 0.0 0.0
642 gmail 16.5081508151 22134.3335419
643 gmail 2.19321932193 2463.08497853
644 netflix 0.0 0.0
645 gmail 0.0 0.0
646 netflix 3.40104010401 4802.87167009
647 gmail 0.51695169517 551.600847754
648 netflix 1.50705070507 1859.18544384
649 gmail 0.542854285429 627.113049998
650 netflix 11.2846284628 15982.7640711
651 netflix 2.17601760176 2993.17773868
652 gmail 2.93909390939 3867.99739056
653 netflix 2.15521552155 2974.46275683
654 gmail 0.0 0.0
655 netflix 2.15521552155 2974.46275683
656 netflix 3.24212421242 4466.45592732
657 gmail 0.0 0.0
658 gmail 2.01510151015 2244.82055402
659 gmail 0.0 0.0
660 netflix 2.15521552155 2974.46275683
661 gmail 0.0 0.0
662 gmail 250.112411241 283111.292094
663 gmail 0.0 0.0
664 gmail 0.0 0.0
665 gmail 436.276827683 417597.777952
666 netflix 0.0 0.0
667 netflix 112.304830483 144647.041792
668 gmail 17.3808380838 23025.8191588
669 gmail 88.4765476548 115101.45397
670 gmail 0.0 0.0
671 gmail 1.67136713671 1090.71368261
672 netflix 0.40704070407 228.714805914
673 netflix 0.271727172717 239.628034531
674 netflix 0.86698669867 976.751184349
675 gmail 12.3177317732 16712.9684535
676 gmail 0.946594659466 1008.90603876
677 netflix 25.1624162416 34743.9678204
678 gmail 0.00810081008101 0.218656249063
679 gmail 66.4670467047 85004.0762969
680 gmail 8.00260026003 10780.727066
681 gmail 5.62926292629 7377.54402217
682 gmail 61.3343334333 81641.3520676
683 gmail 271.97389739 300303.884807
684 gmail 285.919091909 311477.783133
685 gmail 17.2906290629 23979.8391271
686 gmail 209.072607261 245874.602789
687 netflix 3.88668866887 5064.42130395
688 gmail 289.668466847 313002.318029
689 gmail 175.666166617 211043.212288
690 gmail 277.804880488 305151.951227
691 gmail 0.606860686069 715.218878823
692 unknown 2.15521552155 2974.46275683
693 netflix 0.705070507051 918.100735367
694 netflix 0.451445144514 488.471864849
695 netflix 0.145414541454 130.902747
696 netflix 0.242724272427 261.522943114
697 netflix 0.485548554855 523.873153492
698 netflix 0.242724272427 261.522943114
699 gmail 10.7360736074 14958.0848583
700 netflix 0.10101010101 54.7540733872
701 netflix 5.79847984798 7373.67466115
702 netflix 1.36683668367 1685.96684099
703 netflix 1.20252025203 1466.64035368
704 netflix 0.773377337734 965.150162321
705 netflix 0.770877087709 961.716179558
706 netflix 0.77297729773 964.59232508
707 gmail 1.0695069507 1283.71764103
708 netflix 0.728072807281 932.383201317
709 gmail 14.6104610461 20226.2069953
710 netflix 0.942594259426 1208.08571348
711 netflix 0.0 0.0
712 netflix 0.914091409141 1105.10423088
713 gmail 0.739373937394 875.267807629
714 gmail 16.4429442944 22309.7530953
715 netflix 0.951895189519 1164.95828199
716 netflix 20.7193719372 28970.112667
717 netflix 20.7284728473 28937.3531157
718 netflix 2.96849684968 3846.87119477
719 gmail 0.543854385439 629.690221008
720 gmail 0.765776577658 670.976842559
721 gmail 0.627062706271 709.582789962
722 netflix 0.498549854985 653.770149913
723 gmail 1.46394639464 1608.08468374
724 gmail 0.620562056206 708.843325576
725 gmail 0.620562056206 708.843325576
726 gmail 0.622662266227 710.010531526
727 gmail 17.7938793879 23591.5627748
728 gmail 2.20452045205 2540.5133269
729 gmail 0.0 0.0
730 gmail 0.0 0.0
731 netflix 0.40704070407 228.714805914
732 netflix 0.40704070407 228.714805914
733 gmail 0.586758675868 562.341882873
734 gmail 14.2606260626 19135.5174326
735 gmail 7.32093209321 10035.6428772
736 gmail 7.12791279128 9841.87412736
737 gmail 7.12711271127 9839.95893987
738 gmail 7.19891989199 9891.74790963
739 gmail 8.82328232823 11660.5739314
740 gmail 7.12591259126 9840.25047265
741 gmail 0.620562056206 708.843325576
742 gmail 0.620562056206 708.843325576
743 gmail 0.620662066207 708.896906812
744 gmail 0.620762076208 708.950688048
